Drug,Reac,a,drug_num,reac_num,n
BELATACEPT,FIBROSIS,2,20,17,94932
ETANERCEPT,FIBROSIS,1,15355,17,94932
ETONOGESTREL,FIBROSIS,1,886,17,94932
MARAVIROC,FIBROSIS,1,8,17,94932
OMALIZUMAB,FIBROSIS,4,1004,17,94932
PEGFILGRASTIM,FIBROSIS,1,235,17,94932
PONATINIB,FIBROSIS,1,68,17,94932
TIZANIDINE,FIBROSIS,1,7,17,94932
TOCILIZUMAB,FIBROSIS,1,947,17,94932
TOFACITINIB,FIBROSIS,2,844,17,94932
ABATACEPT,FLATULENCE,1,447,342,94932
ADALIMUMAB,FLATULENCE,10,3183,342,94932
AFATINIB,FLATULENCE,3,377,342,94932
AFLIBERCEPT,FLATULENCE,1,160,342,94932
APREMILAST,FLATULENCE,6,996,342,94932
ARIPIPRAZOLE,FLATULENCE,2,243,342,94932
AXITINIB,FLATULENCE,1,88,342,94932
BOSENTAN,FLATULENCE,1,1208,342,94932
BOSUTINIB,FLATULENCE,3,74,342,94932
CAPECITABINE,FLATULENCE,2,242,342,94932
CARBOPLATIN,FLATULENCE,1,221,342,94932
CARFILZOMIB,FLATULENCE,1,268,342,94932
CINACALCET,FLATULENCE,1,78,342,94932
COLESEVELAM,FLATULENCE,4,58,342,94932
DEFERASIROX,FLATULENCE,4,134,342,94932
DENOSUMAB,FLATULENCE,11,2162,342,94932
DICLOFENAC,FLATULENCE,1,163,342,94932
DIMETHYL FUMARATE,FLATULENCE,6,1627,342,94932
DOXYCYCLINE,FLATULENCE,1,79,342,94932
EPOPROSTENOL,FLATULENCE,4,466,342,94932
ERLOTINIB,FLATULENCE,1,139,342,94932
ETANERCEPT,FLATULENCE,12,15355,342,94932
EVEROLIMUS,FLATULENCE,4,498,342,94932
EVOLOCUMAB,FLATULENCE,1,3,342,94932
EXENATIDE,FLATULENCE,1,105,342,94932
EZETIMIBE,FLATULENCE,1,42,342,94932
FINGOLIMOD,FLATULENCE,1,1774,342,94932
FLUOROURACIL,FLATULENCE,1,152,342,94932
FLUPHENAZINE,FLATULENCE,1,2,342,94932
GABAPENTIN,FLATULENCE,1,226,342,94932
GEMCITABINE,FLATULENCE,1,74,342,94932
GLATIRAMER,FLATULENCE,1,408,342,94932
HYDROXYUREA,FLATULENCE,1,12,342,94932
IBRUTINIB,FLATULENCE,2,320,342,94932
IBUPROFEN,FLATULENCE,1,198,342,94932
ILOPROST,FLATULENCE,1,286,342,94932
IMATINIB,FLATULENCE,14,151,342,94932
INFLIXIMAB,FLATULENCE,3,1149,342,94932
INTERFERON BETA-1A,FLATULENCE,3,1075,342,94932
IRINOTECAN,FLATULENCE,1,110,342,94932
LACTULOSE,FLATULENCE,1,3,342,94932
LANREOTIDE,FLATULENCE,6,105,342,94932
LENALIDOMIDE,FLATULENCE,17,3441,342,94932
LEVOMILNACIPRAN,FLATULENCE,1,26,342,94932
LEVONORGESTREL,FLATULENCE,1,707,342,94932
LEVOTHYROXINE,FLATULENCE,1,104,342,94932
LIRAGLUTIDE,FLATULENCE,1,209,342,94932
LISDEXAMFETAMINE,FLATULENCE,1,77,342,94932
LOMITAPIDE,FLATULENCE,3,21,342,94932
MACITENTAN,FLATULENCE,1,821,342,94932
METHADONE,FLATULENCE,1,9,342,94932
METHOTREXATE,FLATULENCE,3,442,342,94932
METOPROLOL,FLATULENCE,1,54,342,94932
METRONIDAZOLE,FLATULENCE,1,98,342,94932
NATALIZUMAB,FLATULENCE,1,1689,342,94932
NORETHINDRONE,FLATULENCE,1,13,342,94932
OCTREOTIDE,FLATULENCE,109,603,342,94932
OLANZAPINE,FLATULENCE,1,144,342,94932
OSPEMIFENE,FLATULENCE,1,107,342,94932
OXYBATE,FLATULENCE,5,1260,342,94932
PANCRELIPASE,FLATULENCE,2,3,342,94932
PANTOPRAZOLE,FLATULENCE,2,134,342,94932
PAZOPANIB,FLATULENCE,1,175,342,94932
PENTOSAN POLYSULFATE,FLATULENCE,1,4,342,94932
POMALIDOMIDE,FLATULENCE,1,801,342,94932
PREDNISOLONE,FLATULENCE,3,87,342,94932
PREGABALIN,FLATULENCE,3,924,342,94932
RASAGILINE,FLATULENCE,1,21,342,94932
REGORAFENIB,FLATULENCE,1,228,342,94932
RIBOCICLIB,FLATULENCE,1,11,342,94932
RIOCIGUAT,FLATULENCE,2,100,342,94932
RITUXIMAB,FLATULENCE,1,803,342,94932
RIVAROXABAN,FLATULENCE,2,1778,342,94932
ROFLUMILAST,FLATULENCE,1,19,342,94932
ROTIGOTINE,FLATULENCE,1,50,342,94932
RUXOLITINIB,FLATULENCE,9,336,342,94932
SERTRALINE,FLATULENCE,6,242,342,94932
SIMVASTATIN,FLATULENCE,1,163,342,94932
SITAGLIPTIN,FLATULENCE,2,145,342,94932
SUNITINIB,FLATULENCE,6,270,342,94932
TEDUGLUTIDE,FLATULENCE,1,43,342,94932
TELAPREVIR,FLATULENCE,1,101,342,94932
TENOFOVIR DISOPROXIL,FLATULENCE,1,71,342,94932
TERIFLUNOMIDE,FLATULENCE,5,450,342,94932
TOCILIZUMAB,FLATULENCE,1,947,342,94932
TOFACITINIB,FLATULENCE,8,844,342,94932
TRAVOPROST,FLATULENCE,3,11,342,94932
TREPROSTINIL,FLATULENCE,1,612,342,94932
VALSARTAN,FLATULENCE,1,62,342,94932
ABATACEPT,FOOD ALLERGY,1,447,42,94932
ALEMTUZUMAB,FOOD ALLERGY,3,83,42,94932
CIPROFLOXACIN,FOOD ALLERGY,1,166,42,94932
DASATINIB,FOOD ALLERGY,1,120,42,94932
DENOSUMAB,FOOD ALLERGY,1,2162,42,94932
DUPILUMAB,FOOD ALLERGY,1,2,42,94932
ETANERCEPT,FOOD ALLERGY,6,15355,42,94932
FINGOLIMOD,FOOD ALLERGY,1,1774,42,94932
HYDROXYZINE,FOOD ALLERGY,4,16,42,94932
INFLIXIMAB,FOOD ALLERGY,1,1149,42,94932
INTERFERON BETA-1A,FOOD ALLERGY,1,1075,42,94932
OCTREOTIDE,FOOD ALLERGY,1,603,42,94932
OMALIZUMAB,FOOD ALLERGY,17,1004,42,94932
RIVAROXABAN,FOOD ALLERGY,1,1778,42,94932
TOCILIZUMAB,FOOD ALLERGY,1,947,42,94932
TOFACITINIB,FOOD ALLERGY,1,844,42,94932
ABATACEPT,FOOT FRACTURE,5,447,208,94932
ADALIMUMAB,FOOT FRACTURE,11,3183,208,94932
ALENDRONATE,FOOT FRACTURE,1,142,208,94932
ALPRAZOLAM,FOOT FRACTURE,1,168,208,94932
APREMILAST,FOOT FRACTURE,1,996,208,94932
BACLOFEN,FOOT FRACTURE,1,147,208,94932
BOSENTAN,FOOT FRACTURE,5,1208,208,94932
BOSUTINIB,FOOT FRACTURE,1,74,208,94932
CARVEDILOL,FOOT FRACTURE,2,16,208,94932
CELECOXIB,FOOT FRACTURE,2,161,208,94932
CIPROFLOXACIN,FOOT FRACTURE,1,166,208,94932
CITALOPRAM,FOOT FRACTURE,2,252,208,94932
DENOSUMAB,FOOT FRACTURE,18,2162,208,94932
DIMETHYL FUMARATE,FOOT FRACTURE,5,1627,208,94932
DULOXETINE,FOOT FRACTURE,1,163,208,94932
EPOPROSTENOL,FOOT FRACTURE,2,466,208,94932
ERLOTINIB,FOOT FRACTURE,2,139,208,94932
ETANERCEPT,FOOT FRACTURE,24,15355,208,94932
EVEROLIMUS,FOOT FRACTURE,1,498,208,94932
EXEMESTANE,FOOT FRACTURE,1,110,208,94932
FINGOLIMOD,FOOT FRACTURE,7,1774,208,94932
GABAPENTIN,FOOT FRACTURE,1,226,208,94932
HYDROXYCHLOROQUINE,FOOT FRACTURE,1,55,208,94932
INDACATEROL,FOOT FRACTURE,1,15,208,94932
INFLIXIMAB,FOOT FRACTURE,1,1149,208,94932
INTERFERON BETA-1A,FOOT FRACTURE,5,1075,208,94932
INTERFERON BETA-1B,FOOT FRACTURE,3,374,208,94932
LAMIVUDINE,FOOT FRACTURE,6,38,208,94932
LEFLUNOMIDE,FOOT FRACTURE,3,94,208,94932
LENALIDOMIDE,FOOT FRACTURE,8,3441,208,94932
MACITENTAN,FOOT FRACTURE,1,821,208,94932
NATALIZUMAB,FOOT FRACTURE,10,1689,208,94932
OCRELIZUMAB,FOOT FRACTURE,1,14,208,94932
OCTREOTIDE,FOOT FRACTURE,6,603,208,94932
OMALIZUMAB,FOOT FRACTURE,17,1004,208,94932
OXYBATE,FOOT FRACTURE,6,1260,208,94932
OXYCODONE,FOOT FRACTURE,1,213,208,94932
PEGINTERFERON ALFA-2A,FOOT FRACTURE,1,186,208,94932
PONATINIB,FOOT FRACTURE,3,68,208,94932
PREDNISONE,FOOT FRACTURE,1,56,208,94932
PREGABALIN,FOOT FRACTURE,2,924,208,94932
RIOCIGUAT,FOOT FRACTURE,1,100,208,94932
RITONAVIR,FOOT FRACTURE,1,71,208,94932
RIVAROXABAN,FOOT FRACTURE,1,1778,208,94932
RIVASTIGMINE,FOOT FRACTURE,1,91,208,94932
RUXOLITINIB,FOOT FRACTURE,1,336,208,94932
SIMEPREVIR,FOOT FRACTURE,5,751,208,94932
SOFOSBUVIR,FOOT FRACTURE,1,335,208,94932
SUNITINIB,FOOT FRACTURE,3,270,208,94932
TENOFOVIR DISOPROXIL,FOOT FRACTURE,1,71,208,94932
TERIFLUNOMIDE,FOOT FRACTURE,1,450,208,94932
TOCILIZUMAB,FOOT FRACTURE,9,947,208,94932
TOFACITINIB,FOOT FRACTURE,2,844,208,94932
TRASTUZUMAB,FOOT FRACTURE,1,510,208,94932
TREPROSTINIL,FOOT FRACTURE,1,612,208,94932
USTEKINUMAB,FOOT FRACTURE,2,347,208,94932
VARENICLINE,FOOT FRACTURE,1,102,208,94932
ZOLEDRONIC ACID,FOOT FRACTURE,4,501,208,94932
ABATACEPT,FRACTURE,19,447,114,94932
ADALIMUMAB,FRACTURE,1,3183,114,94932
AMLODIPINE,FRACTURE,1,157,114,94932
ANASTROZOLE,FRACTURE,1,100,114,94932
BOSENTAN,FRACTURE,1,1208,114,94932
CANAGLIFLOZIN,FRACTURE,1,165,114,94932
CERTOLIZUMAB PEGOL,FRACTURE,2,1439,114,94932
CINACALCET,FRACTURE,1,78,114,94932
CLOMIPRAMINE,FRACTURE,2,8,114,94932
CLOZAPINE,FRACTURE,3,409,114,94932
DENOSUMAB,FRACTURE,12,2162,114,94932
DIAZEPAM,FRACTURE,2,112,114,94932
DIMETHYL FUMARATE,FRACTURE,2,1627,114,94932
ENTACAPONE,FRACTURE,2,14,114,94932
ESCITALOPRAM,FRACTURE,1,169,114,94932
ETANERCEPT,FRACTURE,4,15355,114,94932
FESOTERODINE,FRACTURE,1,36,114,94932
GALANTAMINE,FRACTURE,2,35,114,94932
GOLIMUMAB,FRACTURE,3,469,114,94932
INSULIN GLARGINE,FRACTURE,2,100,114,94932
LENALIDOMIDE,FRACTURE,5,3441,114,94932
LINAGLIPTIN,FRACTURE,2,151,114,94932
MEMANTINE,FRACTURE,1,52,114,94932
MYCOPHENOLIC ACID,FRACTURE,1,71,114,94932
NATALIZUMAB,FRACTURE,8,1689,114,94932
OCTREOTIDE,FRACTURE,1,603,114,94932
OLANZAPINE,FRACTURE,1,144,114,94932
POMALIDOMIDE,FRACTURE,1,801,114,94932
PRAMIPEXOLE,FRACTURE,1,37,114,94932
PREGABALIN,FRACTURE,3,924,114,94932
RISEDRONATE,FRACTURE,1,43,114,94932
RIVASTIGMINE,FRACTURE,4,91,114,94932
ROMOSOZUMAB,FRACTURE,1,9,114,94932
SAXAGLIPTIN,FRACTURE,2,35,114,94932
SIMEPREVIR,FRACTURE,1,751,114,94932
TACROLIMUS,FRACTURE,1,180,114,94932
TERIPARATIDE,FRACTURE,1,137,114,94932
TOCILIZUMAB,FRACTURE,4,947,114,94932
TOPIRAMATE,FRACTURE,2,135,114,94932
TRIAZOLAM,FRACTURE,1,18,114,94932
VENLAFAXINE,FRACTURE,3,173,114,94932
WARFARIN,FRACTURE,1,153,114,94932
ZOLEDRONIC ACID,FRACTURE,4,501,114,94932
ZOLPIDEM,FRACTURE,1,114,114,94932
ABATACEPT,FREQUENT BOWEL MOVEMENTS,1,447,144,94932
ADALIMUMAB,FREQUENT BOWEL MOVEMENTS,37,3183,144,94932
APREMILAST,FREQUENT BOWEL MOVEMENTS,20,996,144,94932
CAPECITABINE,FREQUENT BOWEL MOVEMENTS,1,242,144,94932
CERTOLIZUMAB PEGOL,FREQUENT BOWEL MOVEMENTS,5,1439,144,94932
DENOSUMAB,FREQUENT BOWEL MOVEMENTS,1,2162,144,94932
DIMETHYL FUMARATE,FREQUENT BOWEL MOVEMENTS,1,1627,144,94932
DULOXETINE,FREQUENT BOWEL MOVEMENTS,1,163,144,94932
EPOPROSTENOL,FREQUENT BOWEL MOVEMENTS,1,466,144,94932
ETANERCEPT,FREQUENT BOWEL MOVEMENTS,4,15355,144,94932
EVEROLIMUS,FREQUENT BOWEL MOVEMENTS,1,498,144,94932
IMATINIB,FREQUENT BOWEL MOVEMENTS,6,151,144,94932
INFLIXIMAB,FREQUENT BOWEL MOVEMENTS,13,1149,144,94932
LENALIDOMIDE,FREQUENT BOWEL MOVEMENTS,2,3441,144,94932
LINACLOTIDE,FREQUENT BOWEL MOVEMENTS,1,30,144,94932
LINAGLIPTIN,FREQUENT BOWEL MOVEMENTS,1,151,144,94932
LISDEXAMFETAMINE,FREQUENT BOWEL MOVEMENTS,1,77,144,94932
LOMITAPIDE,FREQUENT BOWEL MOVEMENTS,2,21,144,94932
MESALAMINE,FREQUENT BOWEL MOVEMENTS,2,47,144,94932
NILOTINIB,FREQUENT BOWEL MOVEMENTS,2,275,144,94932
OCTREOTIDE,FREQUENT BOWEL MOVEMENTS,20,603,144,94932
OMALIZUMAB,FREQUENT BOWEL MOVEMENTS,2,1004,144,94932
OMEPRAZOLE,FREQUENT BOWEL MOVEMENTS,1,148,144,94932
PANTOPRAZOLE,FREQUENT BOWEL MOVEMENTS,2,134,144,94932
POTASSIUM IODIDE,FREQUENT BOWEL MOVEMENTS,1,1,144,94932
RIVAROXABAN,FREQUENT BOWEL MOVEMENTS,2,1778,144,94932
ROFLUMILAST,FREQUENT BOWEL MOVEMENTS,1,19,144,94932
RUXOLITINIB,FREQUENT BOWEL MOVEMENTS,1,336,144,94932
SUNITINIB,FREQUENT BOWEL MOVEMENTS,2,270,144,94932
TEDUGLUTIDE,FREQUENT BOWEL MOVEMENTS,1,43,144,94932
TERIFLUNOMIDE,FREQUENT BOWEL MOVEMENTS,3,450,144,94932
TOCILIZUMAB,FREQUENT BOWEL MOVEMENTS,1,947,144,94932
TOFACITINIB,FREQUENT BOWEL MOVEMENTS,2,844,144,94932
VALGANCICLOVIR,FREQUENT BOWEL MOVEMENTS,1,7,144,94932
VALSARTAN,FREQUENT BOWEL MOVEMENTS,1,62,144,94932
ABATACEPT,FUNCTIONAL GASTROINTESTINAL DISORDER,1,447,25,94932
ADALIMUMAB,FUNCTIONAL GASTROINTESTINAL DISORDER,3,3183,25,94932
AZACITIDINE,FUNCTIONAL GASTROINTESTINAL DISORDER,1,146,25,94932
BOSENTAN,FUNCTIONAL GASTROINTESTINAL DISORDER,1,1208,25,94932
CERTOLIZUMAB PEGOL,FUNCTIONAL GASTROINTESTINAL DISORDER,1,1439,25,94932
DIMETHYL FUMARATE,FUNCTIONAL GASTROINTESTINAL DISORDER,1,1627,25,94932
DOCETAXEL,FUNCTIONAL GASTROINTESTINAL DISORDER,1,267,25,94932
EPIRUBICIN,FUNCTIONAL GASTROINTESTINAL DISORDER,3,60,25,94932
ETANERCEPT,FUNCTIONAL GASTROINTESTINAL DISORDER,1,15355,25,94932
FINGOLIMOD,FUNCTIONAL GASTROINTESTINAL DISORDER,1,1774,25,94932
GOLIMUMAB,FUNCTIONAL GASTROINTESTINAL DISORDER,2,469,25,94932
IBRUTINIB,FUNCTIONAL GASTROINTESTINAL DISORDER,1,320,25,94932
INTERFERON BETA-1A,FUNCTIONAL GASTROINTESTINAL DISORDER,2,1075,25,94932
ISOTRETINOIN,FUNCTIONAL GASTROINTESTINAL DISORDER,1,197,25,94932
MIRTAZAPINE,FUNCTIONAL GASTROINTESTINAL DISORDER,1,173,25,94932
OCTREOTIDE,FUNCTIONAL GASTROINTESTINAL DISORDER,1,603,25,94932
PEGFILGRASTIM,FUNCTIONAL GASTROINTESTINAL DISORDER,1,235,25,94932
RUXOLITINIB,FUNCTIONAL GASTROINTESTINAL DISORDER,1,336,25,94932
TERIFLUNOMIDE,FUNCTIONAL GASTROINTESTINAL DISORDER,1,450,25,94932
ABATACEPT,FUNGAL INFECTION,1,447,242,94932
ADALIMUMAB,FUNGAL INFECTION,13,3183,242,94932
AFATINIB,FUNGAL INFECTION,1,377,242,94932
ALEMTUZUMAB,FUNGAL INFECTION,1,83,242,94932
AMOXICILLIN,FUNGAL INFECTION,1,224,242,94932
APREMILAST,FUNGAL INFECTION,4,996,242,94932
ARIPIPRAZOLE,FUNGAL INFECTION,1,243,242,94932
AZACITIDINE,FUNGAL INFECTION,2,146,242,94932
BACLOFEN,FUNGAL INFECTION,1,147,242,94932
BELIMUMAB,FUNGAL INFECTION,1,214,242,94932
BOSENTAN,FUNGAL INFECTION,1,1208,242,94932
BOTULINUM TOXIN TYPE A,FUNGAL INFECTION,1,340,242,94932
CANAGLIFLOZIN,FUNGAL INFECTION,12,165,242,94932
CELECOXIB,FUNGAL INFECTION,1,161,242,94932
CERTOLIZUMAB PEGOL,FUNGAL INFECTION,9,1439,242,94932
CIPROFLOXACIN,FUNGAL INFECTION,1,166,242,94932
CLOZAPINE,FUNGAL INFECTION,1,409,242,94932
COPPER,FUNGAL INFECTION,3,334,242,94932
CYCLOSPORINE,FUNGAL INFECTION,1,157,242,94932
DAPAGLIFLOZIN,FUNGAL INFECTION,3,86,242,94932
DENOSUMAB,FUNGAL INFECTION,4,2162,242,94932
DOCETAXEL,FUNGAL INFECTION,3,267,242,94932
ECULIZUMAB,FUNGAL INFECTION,1,117,242,94932
EMPAGLIFLOZIN,FUNGAL INFECTION,2,37,242,94932
EPIRUBICIN,FUNGAL INFECTION,1,60,242,94932
ESTRADIOL,FUNGAL INFECTION,1,101,242,94932
"ESTROGENS, CONJUGATED (USP)",FUNGAL INFECTION,1,43,242,94932
ETANERCEPT,FUNGAL INFECTION,64,15355,242,94932
EVEROLIMUS,FUNGAL INFECTION,2,498,242,94932
EVOLOCUMAB,FUNGAL INFECTION,1,3,242,94932
FINGOLIMOD,FUNGAL INFECTION,10,1774,242,94932
GLATIRAMER,FUNGAL INFECTION,2,408,242,94932
IMMUNOGLOBULIN G,FUNGAL INFECTION,1,192,242,94932
INFLIXIMAB,FUNGAL INFECTION,3,1149,242,94932
IRON SUCROSE,FUNGAL INFECTION,1,32,242,94932
LAPATINIB,FUNGAL INFECTION,1,83,242,94932
LENALIDOMIDE,FUNGAL INFECTION,3,3441,242,94932
LEVOMILNACIPRAN,FUNGAL INFECTION,1,26,242,94932
LEVONORGESTREL,FUNGAL INFECTION,4,707,242,94932
LINACLOTIDE,FUNGAL INFECTION,1,30,242,94932
MACITENTAN,FUNGAL INFECTION,1,821,242,94932
METHOTREXATE,FUNGAL INFECTION,1,442,242,94932
METRONIDAZOLE,FUNGAL INFECTION,1,98,242,94932
MIRABEGRON,FUNGAL INFECTION,1,147,242,94932
NATALIZUMAB,FUNGAL INFECTION,5,1689,242,94932
NILOTINIB,FUNGAL INFECTION,3,275,242,94932
OCTREOTIDE,FUNGAL INFECTION,7,603,242,94932
OMALIZUMAB,FUNGAL INFECTION,2,1004,242,94932
ONDANSETRON,FUNGAL INFECTION,2,89,242,94932
OSPEMIFENE,FUNGAL INFECTION,1,107,242,94932
PEGFILGRASTIM,FUNGAL INFECTION,1,235,242,94932
PERTUZUMAB,FUNGAL INFECTION,1,221,242,94932
PIOGLITAZONE,FUNGAL INFECTION,3,34,242,94932
POMALIDOMIDE,FUNGAL INFECTION,2,801,242,94932
PONATINIB,FUNGAL INFECTION,1,68,242,94932
PREGABALIN,FUNGAL INFECTION,1,924,242,94932
QUETIAPINE,FUNGAL INFECTION,1,333,242,94932
REGORAFENIB,FUNGAL INFECTION,1,228,242,94932
RIOCIGUAT,FUNGAL INFECTION,1,100,242,94932
RITUXIMAB,FUNGAL INFECTION,9,803,242,94932
ROSUVASTATIN,FUNGAL INFECTION,1,101,242,94932
RUXOLITINIB,FUNGAL INFECTION,2,336,242,94932
SUNITINIB,FUNGAL INFECTION,2,270,242,94932
TERBINAFINE,FUNGAL INFECTION,1,40,242,94932
TERIFLUNOMIDE,FUNGAL INFECTION,2,450,242,94932
TOCILIZUMAB,FUNGAL INFECTION,14,947,242,94932
TOFACITINIB,FUNGAL INFECTION,6,844,242,94932
TOLVAPTAN,FUNGAL INFECTION,1,45,242,94932
TRASTUZUMAB,FUNGAL INFECTION,1,510,242,94932
VEDOLIZUMAB,FUNGAL INFECTION,1,105,242,94932
ABATACEPT,FURUNCLE,1,447,80,94932
ADALIMUMAB,FURUNCLE,9,3183,80,94932
CERTOLIZUMAB PEGOL,FURUNCLE,5,1439,80,94932
CLARITHROMYCIN,FURUNCLE,1,221,80,94932
DENOSUMAB,FURUNCLE,3,2162,80,94932
DIMETHYL FUMARATE,FURUNCLE,1,1627,80,94932
ETANERCEPT,FURUNCLE,34,15355,80,94932
EVEROLIMUS,FURUNCLE,1,498,80,94932
FINGOLIMOD,FURUNCLE,4,1774,80,94932
GOLIMUMAB,FURUNCLE,1,469,80,94932
INFLIXIMAB,FURUNCLE,1,1149,80,94932
LENALIDOMIDE,FURUNCLE,2,3441,80,94932
LEUPROLIDE,FURUNCLE,1,178,80,94932
METRONIDAZOLE,FURUNCLE,1,98,80,94932
NATALIZUMAB,FURUNCLE,1,1689,80,94932
NILOTINIB,FURUNCLE,1,275,80,94932
PEGFILGRASTIM,FURUNCLE,1,235,80,94932
POMALIDOMIDE,FURUNCLE,1,801,80,94932
RITUXIMAB,FURUNCLE,4,803,80,94932
RUXOLITINIB,FURUNCLE,2,336,80,94932
SORAFENIB,FURUNCLE,1,126,80,94932
TERIFLUNOMIDE,FURUNCLE,2,450,80,94932
TOCILIZUMAB,FURUNCLE,1,947,80,94932
TOFACITINIB,FURUNCLE,1,844,80,94932
ABATACEPT,GAIT DISTURBANCE,1,447,1503,94932
ACETAMINOPHEN,GAIT DISTURBANCE,1,130,1503,94932
ADALIMUMAB,GAIT DISTURBANCE,37,3183,1503,94932
AFATINIB,GAIT DISTURBANCE,2,377,1503,94932
ALBUTEROL,GAIT DISTURBANCE,1,83,1503,94932
ALEMTUZUMAB,GAIT DISTURBANCE,3,83,1503,94932
ALENDRONATE,GAIT DISTURBANCE,1,142,1503,94932
ALPRAZOLAM,GAIT DISTURBANCE,2,168,1503,94932
AMBRISENTAN,GAIT DISTURBANCE,3,453,1503,94932
AMIODARONE,GAIT DISTURBANCE,1,145,1503,94932
AMLODIPINE,GAIT DISTURBANCE,4,157,1503,94932
ANASTROZOLE,GAIT DISTURBANCE,2,100,1503,94932
APIXABAN,GAIT DISTURBANCE,1,216,1503,94932
APREMILAST,GAIT DISTURBANCE,3,996,1503,94932
ARIPIPRAZOLE,GAIT DISTURBANCE,1,243,1503,94932
ASPIRIN,GAIT DISTURBANCE,1,449,1503,94932
ATAZANAVIR,GAIT DISTURBANCE,1,33,1503,94932
ATORVASTATIN,GAIT DISTURBANCE,8,262,1503,94932
AXITINIB,GAIT DISTURBANCE,1,88,1503,94932
BACLOFEN,GAIT DISTURBANCE,3,147,1503,94932
BELIMUMAB,GAIT DISTURBANCE,3,214,1503,94932
BENDAMUSTINE,GAIT DISTURBANCE,1,155,1503,94932
BEVACIZUMAB,GAIT DISTURBANCE,4,824,1503,94932
BOSENTAN,GAIT DISTURBANCE,8,1208,1503,94932
BOTULINUM TOXIN TYPE A,GAIT DISTURBANCE,8,340,1503,94932
CAPECITABINE,GAIT DISTURBANCE,2,242,1503,94932
CARBAMAZEPINE,GAIT DISTURBANCE,1,145,1503,94932
CARBOPLATIN,GAIT DISTURBANCE,2,221,1503,94932
CEFUROXIME,GAIT DISTURBANCE,1,69,1503,94932
CELECOXIB,GAIT DISTURBANCE,7,161,1503,94932
CERTOLIZUMAB PEGOL,GAIT DISTURBANCE,5,1439,1503,94932
CIPROFLOXACIN,GAIT DISTURBANCE,4,166,1503,94932
CISPLATIN,GAIT DISTURBANCE,1,63,1503,94932
CITALOPRAM,GAIT DISTURBANCE,1,252,1503,94932
CLOBAZAM,GAIT DISTURBANCE,1,28,1503,94932
CLONAZEPAM,GAIT DISTURBANCE,1,83,1503,94932
CLOZAPINE,GAIT DISTURBANCE,3,409,1503,94932
COPPER,GAIT DISTURBANCE,1,334,1503,94932
CRIZOTINIB,GAIT DISTURBANCE,3,241,1503,94932
CTLA-4_MEL,GAIT DISTURBANCE,1,79,1503,94932
CYCLOPHOSPHAMIDE,GAIT DISTURBANCE,1,92,1503,94932
CYTARABINE,GAIT DISTURBANCE,1,76,1503,94932
DABIGATRAN ETEXILATE,GAIT DISTURBANCE,4,779,1503,94932
DALFAMPRIDINE,GAIT DISTURBANCE,23,265,1503,94932
DARBEPOETIN ALFA,GAIT DISTURBANCE,1,107,1503,94932
DEFERASIROX,GAIT DISTURBANCE,2,134,1503,94932
DENOSUMAB,GAIT DISTURBANCE,56,2162,1503,94932
DESVENLAFAXINE,GAIT DISTURBANCE,1,47,1503,94932
DEXAMETHASONE,GAIT DISTURBANCE,3,140,1503,94932
DIAZEPAM,GAIT DISTURBANCE,2,112,1503,94932
DICLOFENAC,GAIT DISTURBANCE,1,163,1503,94932
DIMETHYL FUMARATE,GAIT DISTURBANCE,54,1627,1503,94932
DOCETAXEL,GAIT DISTURBANCE,8,267,1503,94932
DOFETILIDE,GAIT DISTURBANCE,1,38,1503,94932
DOXORUBICIN,GAIT DISTURBANCE,2,231,1503,94932
DROXIDOPA,GAIT DISTURBANCE,1,29,1503,94932
DULOXETINE,GAIT DISTURBANCE,1,163,1503,94932
ELTROMBOPAG,GAIT DISTURBANCE,1,85,1503,94932
EPOPROSTENOL,GAIT DISTURBANCE,6,466,1503,94932
ERGOCALCIFEROL,GAIT DISTURBANCE,2,4,1503,94932
ERLOTINIB,GAIT DISTURBANCE,1,139,1503,94932
ERTAPENEM,GAIT DISTURBANCE,2,20,1503,94932
ESCITALOPRAM,GAIT DISTURBANCE,2,169,1503,94932
"ESTROGENS, CONJUGATED (USP)",GAIT DISTURBANCE,1,43,1503,94932
ETANERCEPT,GAIT DISTURBANCE,391,15355,1503,94932
EVEROLIMUS,GAIT DISTURBANCE,6,498,1503,94932
EXEMESTANE,GAIT DISTURBANCE,6,110,1503,94932
EZETIMIBE,GAIT DISTURBANCE,1,42,1503,94932
FENTANYL,GAIT DISTURBANCE,1,256,1503,94932
FERRIC CARBOXYMALTOSE,GAIT DISTURBANCE,1,60,1503,94932
FESOTERODINE,GAIT DISTURBANCE,2,36,1503,94932
FINGOLIMOD,GAIT DISTURBANCE,109,1774,1503,94932
FLUOROURACIL,GAIT DISTURBANCE,1,152,1503,94932
FLUOXETINE,GAIT DISTURBANCE,2,67,1503,94932
FULVESTRANT,GAIT DISTURBANCE,1,47,1503,94932
GABAPENTIN,GAIT DISTURBANCE,5,226,1503,94932
GADOBENATE,GAIT DISTURBANCE,1,68,1503,94932
GLATIRAMER,GAIT DISTURBANCE,9,408,1503,94932
GLIMEPIRIDE,GAIT DISTURBANCE,1,38,1503,94932
HALOPERIDOL,GAIT DISTURBANCE,1,81,1503,94932
HYDROCHLOROTHIAZIDE,GAIT DISTURBANCE,1,43,1503,94932
HYDROXYCHLOROQUINE,GAIT DISTURBANCE,2,55,1503,94932
HYDROXYUREA,GAIT DISTURBANCE,1,12,1503,94932
